Site,Square,AU,Spit,Group,Artno,Material,Colour,Weight,Length,Artclas,Cortex,Cortype,Initiat,Breaks,Noseg,Platwid,Plat,Focal,Overhang,NoDS,NoPS,Rtch,Plat_2,Focal_2,Overhang_2,NoDS_2,NoPS_2,Rtch_2,RetOri,Retype,Retloc,Retlen,Retdep,Portion,Heat,EdgeDam,Weathering,Corerot,RetScNo,Term,Janus,Recycled,Redirect,Usewear?,Width,Thick,Platthic,area,elongation
J,B,2,43,2,3165,Chert,Grey,0.04,3.95,Flake,0,,Bending,,,4.96,Single,,No,4,1,,Single,,No,4,1,No,,,,,,,,,,,,Feather,,,,,5.69,1.31,1.62,22.4755,0.694200351
J,B,2,43,2,3166,Chert,Brown,0.07,5.33,Flake,0,,Hertz,,,1.37,Single,,Yes,7,1,,Single,,Yes,7,1,No,,,,,,,,,,,,Feather,,,,,9.02,1.13,0.52,48.0766,0.590909091
J,B,2,43,2,3167,Chert,Dk Brown,0.25,6.25,Flake,0,,Bending,,,10.23,Single,,No,3,1,,Single,,No,3,1,No,,,,,,,,,,,,Feather,,,,,10.48,1.83,3.44,65.5,0.596374046
J,B,2,43,2,3168,Chert,Grey,0.1,7.68,Flake,0,,Bending,,,7.69,Single,,No,3,1,,Single,,No,3,1,No,,,,,,,,,,,,Feather,,,,,5.37,2.37,2.08,41.2416,1.430167598
J,B,2,43,2,3171,Chert,Grey,0.01,3.01,Flake,0,,Hertz,,,3.91,Single,,No,2,1,,Single,,No,2,1,No,,,,,,,,1,,,,Feather,,,,,4.59,0.45,0.65,13.8159,0.65577342
J,B,2,43,2,3172,Chert,Brown,0.01,3.49,Flake,0,,Hertz,,,,Focal,,Yes,2,,,Focal,,Yes,2,,No,,,,,,,,,,,,Feather,,,,,4.32,0.31,,15.0768,0.80787037
J,B,2,43,2,3175,Chert,Grey,0.05,3.96,Flake,0,,Bending,,,7.01,Single,,No,3,1,,Single,,No,3,1,No,,,,,,,,,,,,Feather,,,,,5.34,1.14,1.06,21.1464,0.741573034
J,B,2,43,2,3176,Chert,Brown,0.3,5.51,Flake,0,,Bending,,,6.69,Single,,No,9,1,,Single,,No,9,1,No,,,,,,,,1,,,,Snap,,,,,10.94,3.67,3.64,60.2794,0.503656307
J,B,2,43,2,3177,Chert,Brown,0.01,6.59,Flake,0,,Hertz,,,5.5,Single,,No,2,1,,Single,,No,2,1,No,,,,,,,,,,,,Feather,,,,,4.2,1.02,1.46,27.678,1.569047619
J,B,2,43,2,3178,Chert,Brown,0.02,2.05,Flake,0,,Hertz,,,6.64,Single,,No,3,1,,Single,,No,3,1,No,,,,,,,,,,,,Feather,,,,,6.78,1.15,0.6,13.899,0.302359882
J,B,2,43,2,3179,Chert,Grey,0.02,3.68,Flake,0,,Bending,,,6.98,2-scars,,Yes,4,2,,2-scars,,Yes,4,2,No,,,,,,,,,,,,Feather,,,,,6.84,1.02,1.68,25.1712,0.538011696
J,B,2,43,2,3180,Chert,Grey,0.11,5.16,Flake,0,,Hertz,,,3.09,Single,,Yes,3,1,,Single,,Yes,3,1,No,,,,,,,,,,,,Feather,,,,,11.73,2.12,1.12,60.5268,0.439897698
J,B,2,43,2,3181,Chert,Red,0.05,5.62,Flake,0,,Hertz,,,,Focal,,No,3,,,Focal,,No,3,,No,,,,,,,,,,,,Step,,,,,5.25,1.84,,29.505,1.07047619
J,B,2,43,2,3182,Chert,Grey,0.12,5.23,Flake,0,,Bending,,,10.29,Single,,Yes,3,1,,Single,,Yes,3,1,No,,,,,,,,,,,,Feather,,,,,8.65,2.06,2.74,45.2395,0.604624277
J,B,2,43,2,3184,Chert,Brown,0.01,2.8,Flake,0,,Hertz,,,,Focal,,No,2,,,Focal,,No,2,,No,,,,,,,,,,,,Feather,,,,,3.26,0.48,,9.128,0.858895706
J,B,2,43,2,3185,Chert,White,0.02,7.84,Flake,0,,Hertz,,,,Focal,,Yes,5,,,Focal,,Yes,5,,No,,,,,,,,,,,,Feather,,,,,3.23,0.7,,25.3232,2.427244582
J,B,2,43,2,3186,Chert,Grey,0.06,7.15,Flake,0,,Bending,,,5.17,Single,,No,4,1,,Single,,No,4,1,No,,,,,,,,,,,,Feather,,,,,6.05,0.94,1.02,43.2575,1.181818182
J,B,2,43,2,3187,Chert,Brown,0.1,6.4,Flake,0,,Hertz,,,,Focal,,No,4,,,Focal,,No,4,,No,,,,,,,,,,,,Feather,,,,,6.25,3.47,,40,1.024
J,B,2,43,2,3193,Volcanic,Dk Grey,1.41,12.02,RetF,0,Round,Hertz,,1,11.23,2-scars,,No,4,2,Yes,2-scars,,No,4,2,Yes,D-V,Percus,Rlat,3.06,4.12,,1,,,,1,Feather,,,,,21.08,4.04,3.83,253.3816,0.570208729
J,B,2,43,2,5204,Volcanic,Brown,0.63,11.06,Flake,90,Angul,Hertz,,,8.39,Single,,Yes,2,1,,Single,,Yes,2,1,No,,,,,,,,,,,,Feather,,,,,12.95,5.62,2.68,143.227,0.854054054
J,B,2,43,2,5207,Chert,Grey,0.06,6.93,Flake,0,,Hertz,,,,Focal,,Yes,4,,,Focal,,Yes,4,,No,,,,,,,,,,,,Feather,,,,,7.39,0.97,,51.2127,0.937753721
J,B,2,43,2,5210,Chert,Dk Brown,0.14,8.59,Flake,0,,Hertz,,,4.46,Single,,Yes,9,1,,Single,,Yes,9,1,No,,,,,,,,,,,,Feather,,,,,7.13,2.26,1,61.2467,1.204768583
J,B,2,43,2,5211,Volcanic,Dk Grey,0.25,6.01,Flake,0,,Hertz,,,12.56,2-scars,,Yes,2,2,,2-scars,,Yes,2,2,No,,,,,,,,,,,,Feather,,,,,13.25,2.27,2.26,79.6325,0.453584906
J,B,2,43,2,5212,Chert,Grey,0.05,3.71,Flake,0,,Bending,,,5.57,Single,,Yes,4,1,,Single,,Yes,4,1,No,,,,,,,,,,,,Feather,,,,,7.27,1.57,1.02,26.9717,0.510316369
J,B,2,43,2,5213,Chert,Cream,0.08,6.02,Flake,0,,Hertz,,,6.67,Single,,Yes,3,1,,Single,,Yes,3,1,No,,,,,,,,,,,,Feather,,,,,9.1,0.83,1.38,54.782,0.661538462
J,B,2,43,2,5214,Chert,Grey,0.02,5.88,Flake,0,,Hertz,,,,Focal,,Yes,3,,,Focal,,Yes,3,,No,,,,,,,,,,,,Feather,,,,,5.54,0.62,,32.5752,1.061371841
J,B,2,43,2,5215,Chert,Brown,0.07,7.28,Flake,10,Angul,Hertz,,,5.43,Cort,,No,2,0,,Cort,,No,2,0,No,,,,,,,1,1,,,,Feather,,,,,10.1,0.62,1.12,73.528,0.720792079
J,B,2,43,2,5218,Chert,Red,0.01,4.58,Flake,0,,Hertz,,,,Focal,,No,2,,,Focal,,No,2,,No,,,,,,,,,,,,Feather,,,,,3.09,0.43,,14.1522,1.482200647
J,B,2,43,2,9317,Chert,Brown,0.01,4.27,Flake,0,,Hertz,,,,Partcoll,,No,2,,,Partcoll,,No,2,,No,,,,,,,,,,,,Feather,,,,,2.38,0.31,,10.1626,1.794117647
J,B,2,43,2,9320,Volcanic,Peach,0.04,3.82,Flake,0,,Bending,,,6.36,Single,,No,2,1,,Single,,No,2,1,No,,,,,,,,,,,,Feather,,,,,5.79,0.84,1.54,22.1178,0.659758204
J,B,2,44,2,3206,Volcanic,Grey,0.1,6.56,Flake,0,,Hertz,,,,Focal,,Yes,5,,,Focal,,Yes,5,,No,,,,,,,,,,,,Feather,,,,,10.99,1.67,,72.0944,0.596906278
J,B,2,44,2,3207,Chert,Grey,0.39,8.01,Flake,0,,Hertz,,,7.75,Single,,Yes,5,1,,Single,,Yes,5,1,No,,,,,,,,,,,,Hinge,,,,,10.6,3.61,2.5,84.906,0.755660377
J,B,2,44,2,3208,Chert,Dk Brown,0.09,7.25,Flake,0,,Hertz,,,,Focal,,Yes,4,,,Focal,,Yes,4,,No,,,,,,,,,,,,Feather,,,,,9.1,1.54,,65.975,0.796703297
J,B,2,44,2,3209,Chert,Grey,0.2,10.41,Flake,0,,Hertz,,,3.44,Single,,Yes,4,1,,Single,,Yes,4,1,No,,,,,,,,,,,,Hinge,,,,,7.78,1.92,1.32,80.9898,1.338046272
J,B,2,44,2,3210,Chert,Brown,0.12,8.27,Flake,0,,Hertz,,,5.24,Single,,Yes,3,1,,Single,,Yes,3,1,No,,,,,,,,,,,,Feather,,,,,11.43,1.33,1.01,94.5261,0.723534558
J,B,2,44,2,3211,Chert,Brown,0.11,10.55,Flake,0,,Hertz,,,,Focal,,No,4,,,Focal,,No,4,,No,,,,,,,1,,,,,Feather,,,,,4.99,1.81,,52.6445,2.114228457
J,B,2,44,2,3212,Chert,Grey,0.16,8.24,Flake,0,,Hertz,,,4.61,Single,,Yes,4,1,,Single,,Yes,4,1,No,,,,,,,,,,,,Feather,,,,,8.18,2.54,0.8,67.4032,1.007334963
J,B,2,44,2,3213,Chert,Grey,0.05,5.13,Flake,0,,Hertz,,,1.68,Single,,Yes,4,1,,Single,,Yes,4,1,No,,,,,,,,,,,,Feather,,,,,5.92,1.45,1.16,30.3696,0.866554054
J,B,2,44,2,3214,Chert,Brown,0.11,5.06,Flake,0,,Hertz,,,,Focal,,Yes,4,,,Focal,,Yes,4,,No,,,,,,,,,,,,Hinge,,,,,9,1.76,,45.54,0.562222222
J,B,2,44,2,3215,Chert,Caramel,3.63,23.2,Flake,10,Angul,Hertz,,,7.67,2-scars,,Yes,7,2,,2-scars,,Yes,7,2,No,,,,,,,,,,,,Feather,,,,,16.9,8.8,5.22,392.08,1.372781065
J,B,2,44,2,3216,Chert,Brown,1.31,9.41,RetF,0,,Bending,,3,14.96,Mult,,No,8,4,Yes,Mult,,No,8,4,Yes,D-V,Percus,Dist,3.68,12.81,,,,,,2,Feather,,,,,15.95,7.01,6.77,150.0895,0.589968652
J,B,2,44,2,3217,Chert,Brown,0.28,15.08,Flake,0,,Hertz,,,,Focal,,Yes,8,,,Focal,,Yes,8,,No,,,,,,,,,,,,Hinge,,,,,8.03,3.58,,121.0924,1.877957659
J,B,2,44,2,3218,Chert,Brown,0.24,5.46,Flake,0,,Bending,,,10.83,Single,,No,3,1,,Single,,No,3,1,No,,,,,,,,,,,,Feather,,,,,9.43,3.34,4.01,51.4878,0.579003181
J,B,2,44,2,3219,Chert,Grey,0.15,8.03,Flake,90,Angul,Hertz,,,7.25,Single,,No,0,1,,Single,,No,0,1,No,,,,,,,,,,,,Feather,,,,,9.31,1.84,2.36,74.7593,0.862513426
J,B,2,44,2,3220,Chert,Grey,0.26,10.51,Flake,0,,Hertz,,,7.76,Single,,Yes,3,1,,Single,,Yes,3,1,No,,,,,,,,,,,,Step,,,,,9.52,1.92,2.31,100.0552,1.103991597
J,B,2,44,2,3222,Chert,Grey,0.55,15.43,Flake,0,,Hertz,,,,Focal,,Yes,5,,,Focal,,Yes,5,,No,,,,,,,,,,,,Feather,,,,,17.36,1.6,,267.8648,0.888824885
J,B,2,44,2,3223,Chert,Grey,0.67,19.76,Flake,0,,Hertz,,,2.79,Single,,Yes,6,1,,Single,,Yes,6,1,No,,,,,,,,,,,,Feather,,,,,8.93,2.87,1.2,176.4568,2.212765957
J,B,2,44,2,3224,Chert,Grey,0.56,13.63,Flake,0,,Hertz,,,,Focal,,Yes,6,,,Focal,,Yes,6,,No,,,,,,,1,,,,,Feather,,,,,13.1,3.68,,178.553,1.040458015
J,B,2,44,2,3226,Volcanic,Grey,0.19,8.26,Flake,20,Angul,Hertz,,,8.51,Cort,,Yes,2,0,,Cort,,Yes,2,0,No,,,,,,,,,,,,Feather,,,,,7.8,3.42,3.54,64.428,1.058974359
J,B,2,44,2,3227,Chert,Grey,0.1,8.45,Flake,0,,Hertz,,,4.13,Single,,Yes,3,1,,Single,,Yes,3,1,No,,,,,,,,,,,,Step,,,,,6.45,1.75,1.81,54.5025,1.310077519
J,B,2,44,2,3228,Chert,Brown,0.42,23.15,Flake,0,,Hertz,,,,Focal,,Yes,5,,,Focal,,Yes,5,,No,,,,,,,,,,,,Feather,,,,,6.51,3.14,,150.7065,3.556067588
J,B,2,44,2,3229,Chert,Grey,1.51,26.15,Flake,0,,Hertz,,,,Focal,,No,1,,,Focal,,No,1,,No,,,,,,,,,1,,,Hinge,,,,,15.3,4.08,,400.095,1.709150327
J,B,2,44,2,3230,Volcanic,Dk Grey,1.28,20.61,Flake,0,,Hertz,,,21.46,Single,,No,1,1,,Single,,No,1,1,No,,,,,,,,1,,,,Feather,,,,,18.2,3.25,3.76,375.102,1.132417582
J,B,2,44,2,3231,Chert,Lt Brown,0.17,6.86,Flake,0,,Bending,,,5.61,Single,,Yes,4,1,,Single,,Yes,4,1,No,,,,,,,,,,,,Feather,,,,,6.66,3.06,1.96,45.6876,1.03003003
J,B,2,44,2,3232,Chert,Grey,0.01,3.97,Flake,0,,Hertz,,,,Focal,,Yes,2,,,Focal,,Yes,2,,No,,,,,,,,,,,,Feather,,,,,3.69,0.49,,14.6493,1.075880759
J,B,2,44,2,3233,Chert,Grey,0.02,5.05,Flake,0,,Hertz,,,,Focal,,Yes,3,,,Focal,,Yes,3,,No,,,,,,,,,,,,Feather,,,,,2.85,0.47,,14.3925,1.771929825
J,B,2,44,2,3235,Chert,Brown,0.03,8.31,Flake,0,,Hertz,,,,Focal,,Yes,3,,,Focal,,Yes,3,,No,,,,,,,,,,,,Feather,,,,,4.67,0.57,,38.8077,1.779443255
J,B,2,44,2,3236,Chert,Lt Brown,0.31,4.66,RetF,0,,Bending,,2,10.93,Single,,Yes,6,1,Yes,Single,,Yes,6,1,Yes,D-V,Percus,Prox,4.61,4.18,,1,,,,1,Feather,,,,,9.9,5.26,6.02,46.134,0.470707071
J,B,2,44,2,3237,Chert,Grey,0.03,4.39,Flake,0,,Hertz,,,3.62,Single,,No,3,1,,Single,,No,3,1,No,,,,,,,,,,,,Feather,,,,,5.42,1.44,1.22,23.7938,0.8099631
J,B,2,44,2,3238,Chert,Lt Brown,0.01,3.69,Flake,0,,Hertz,,,1.74,Single,,Yes,4,1,,Single,,Yes,4,1,No,,,,,,,,,,,,Feather,,,,,4.17,0.83,0.43,15.3873,0.884892086
J,B,2,44,2,3244,Chert,Lt Brown,0.03,1.85,Flake,0,,Bending,,,5.67,Single,,No,3,1,,Single,,No,3,1,No,,,,,,,,,,,,Feather,,,,,7.91,1.43,1.04,14.6335,0.233881163
J,B,2,44,2,5373,Volcanic,Grey,0.22,8.41,Flake,0,,Hertz,,,9.22,Single,,Yes,2,1,,Single,,Yes,2,1,No,,,,,,,,,,,,Feather,,,,,11.79,1.49,1.05,99.1539,0.71331637
J,B,2,44,2,5374,Chert,Grey,0.07,7.67,Flake,5,Angul,Hertz,,,3.96,Cort,,Yes,3,0,,Cort,,Yes,3,0,No,,,,,,,,1,,,,Feather,,,,,7.55,0.91,1.5,57.9085,1.01589404
J,B,2,44,2,5376,Chert,Yellow,0.2,7.82,Flake,0,,Hertz,,,7.39,Cort,,Yes,6,0,,Cort,,Yes,6,0,No,,,,,,,,,,,,Feather,,,,,8.36,1.96,1.76,65.3752,0.935406699
J,B,2,44,2,5379,Chert,Beige,0.38,12.66,Flake,0,,Hertz,,,7.14,Single,,Yes,6,1,,Single,,Yes,6,1,No,,,,,,,,,,,,Feather,,,,,12.99,2.55,1.72,164.4534,0.974595843
J,B,2,44,2,5381,Chert,Brown,0.04,4.39,Flake,0,,Bending,,,5.95,Single,,No,1,1,,Single,,No,1,1,No,,,,,,,,,,,,Feather,,,,,5.47,1.31,1.82,24.0133,0.802559415
J,B,2,44,2,5382,Volcanic,Dk Grey,0.1,5.38,Flake,0,,Bending,,,6.55,Single,,No,3,1,,Single,,No,3,1,No,,,,,,,,,,,,Feather,,,,,6.38,1.73,1.49,34.3244,0.843260188
J,B,2,44,2,5383,Volcanic,Grey,0.22,12.5,Flake,0,,Hertz,,,,Focal,,Yes,4,,,Focal,,Yes,4,,No,,,,,,,,,,,,Feather,,,,,8.54,2.31,,106.75,1.463700234
J,B,2,44,2,5384,Chert,Brown,0.04,3.28,Flake,0,,Hertz,,,3.43,Single,,Yes,3,1,,Single,,Yes,3,1,No,,,,,,,,,,,,Step,,,,,4.69,1.34,1.52,15.3832,0.699360341
J,B,2,44,2,5386,Chert,Brown,0.01,4.85,Flake,0,,Hertz,,,,Focal,,No,3,,,Focal,,No,3,,No,,,,,,,,,,,,Feather,,,,,3.65,0.83,,17.7025,1.328767123
J,B,2,45,2,3250,Chert,Grey,1.27,17.89,Flake,0,,Hertz,,,10.72,Single,,No,3,1,,Single,,No,3,1,No,,,,,,,,,,,,Feather,,,,,15.61,4.61,4.37,279.2629,1.146060218
J,B,2,45,2,3251,Chert,Red,0.8,14.21,Flake,0,,Hertz,,,,Focal,,No,7,,,Focal,,No,7,,No,,,,,,,,,,,,Hinge,,,,,13.89,3.51,,197.3769,1.023038157
J,B,2,45,2,3252,Chert,Grey,2.02,15.89,Flake,0,,Hertz,,,11.47,Single,,Yes,6,1,,Single,,Yes,6,1,No,,,,,,,,,,,,Feather,,,,,20.14,5.45,3.48,320.0246,0.78897716
J,B,2,45,2,3253,Unknown,Dk Grey,4.06,11.34,RetF,0,,Bending,,1,13.66,2-scars,,No,4,2,Yes,2-scars,,No,4,2,Yes,V-D,Percus,Dist,19.35,4.93,,,,,,2,Retouched,,,,,20.17,9.15,9.97,228.7278,0.56222112
J,B,2,45,2,3254,Chert,Dk Brown,0.29,15.46,Flake,0,,Hertz,,,5.85,2-scars,,Yes,6,2,,2-scars,,Yes,6,2,No,,,,,,,1,,,,,Feather,,,,,7.79,2.48,1.1,120.4334,1.984595635
J,B,2,45,2,3255,Chert,Lt Brown,0.16,7.52,Flake,0,,Hertz,,,8.66,2-scars,,Yes,3,2,,2-scars,,Yes,3,2,No,,,,,,,,1,,,,Feather,,,,,9.88,1.14,1.26,74.2976,0.761133603
J,B,2,45,2,3256,Chert,Lt Brown,1.13,13.5,RetF,0,,Hertz,,1,8.64,3-scars,,Yes,11,3,Yes,3-scars,,Yes,11,3,Yes,V-D,Percus,Dist,4.1,2.42,,,,,,1,Retouched,,,,,11.87,4.52,3.9,160.245,1.137320977
J,B,2,45,2,3257,Chert,Grey,0.39,8.84,Flake,0,,Hertz,,,9.45,2-scars,,No,4,2,,2-scars,,No,4,2,No,,,,,,,,,,,,Hinge,,,,,10.06,2.85,4.66,88.9304,0.878727634
J,B,2,45,2,3258,Volcanic,Dk Brown,0.7,17.67,Flake,0,,Hertz,,,11.69,2-scars,,No,2,2,,2-scars,,No,2,2,No,,,,,,,1,,,,,Hinge,,,,,12.2,2.75,3.39,215.574,1.448360656
J,B,2,45,2,3259,Chert,Orange,0.27,9.41,Flake,0,,Hertz,,,,Coll,,Yes,6,,,Coll,,Yes,6,,No,,,,,,,,,,,,Feather,,,,,11.07,3.23,,104.1687,0.850045167
J,B,2,45,2,3261,Chert,Cream,0.21,10.15,Flake,0,,Hertz,,,,Focal,,No,4,,,Focal,,No,4,,No,,,,,,,,,,,,Feather,,,,,11.7,2.21,,118.755,0.867521368
J,B,2,45,2,3262,Chert,Lt Purple,0.84,15.86,Flake,0,,Hertz,,,9.52,2-scars,,No,7,2,,2-scars,,No,7,2,No,,,,,,,1,,,,,Feather,,,,,11.78,4.96,1.77,186.8308,1.346349745
J,B,2,45,2,3263,Chert,Brown,0.17,12.4,Flake,0,,Hertz,,,4.98,Single,,Yes,4,1,,Single,,Yes,4,1,No,,,,,,,,,,,,Feather,,,,,5.84,2.23,2.63,72.416,2.123287671
J,B,2,45,2,3264,Chert,Grey,0.25,14.08,Flake,0,,Hertz,,,4.83,2-scars,,Yes,5,2,,2-scars,,Yes,5,2,No,,,,,,,,,,,,Step,,,,,7.09,1.65,1.65,99.8272,1.985895628
J,B,2,45,2,3265,Chert,Grey,0.16,12.97,Flake,40,Angul,Hertz,,,2.73,Single,,Yes,2,1,,Single,,Yes,2,1,No,,,,,,,,,,,,Feather,,,,,5.97,2.79,1.49,77.4309,2.172529313
J,B,2,45,2,3266,Chert,Grey,3.79,24.18,Flake,0,,Hertz,,,12,2-scars,,No,9,2,,2-scars,,No,9,2,No,,,,,,,,,,,,Feather,,,,,12.79,10.35,4.92,309.2622,1.890539484
J,B,2,45,2,3267,Chert,Grey,0.12,8.7,Flake,0,,Hertz,,,,Focal,,Yes,6,,,Focal,,Yes,6,,No,,,,,,,,,,,,Feather,,,,,5.64,2.44,,49.068,1.542553191
J,B,2,45,2,3268,Chert,Grey,0.62,15.58,RetF,0,,Hertz,,3,,Retouched,,No,7,,Yes,Retouched,,No,7,,Yes,D-V,Press,Prox,4.49,6.28,,,,,,3,Feather,,,,,11.1,3.34,,172.938,1.403603604
J,B,2,45,2,3269,Chert,Brown,0.01,4.54,Flake,0,,Hertz,,,,Focal,,No,2,,,Focal,,No,2,,No,,,,,,,,,,,,Feather,,,,,4.17,0.61,,18.9318,1.088729017
J,B,2,45,2,3270,Chert,Dk Grey,0.38,9.86,Flake,0,,Hertz,,,6.78,Single,,Yes,5,1,,Single,,Yes,5,1,No,,,,,,,,,,,,Step,,,,,6.73,3.88,2.39,66.3578,1.465081724
J,B,2,45,2,3271,Chert,Dk Brown,0.11,10.53,Flake,0,,Hertz,,,,Focal,,No,3,,,Focal,,No,3,,No,,,,,,,,,,,,Hinge,,,,,7.18,2.03,,75.6054,1.466573816
J,B,2,45,2,3273,Chert,Red,0.23,6.24,Flake,0,,Hertz,,,,Focal,,No,4,,,Focal,,No,4,,No,,,,,,,,,,,,Feather,,,,,7.99,4.71,,49.8576,0.78097622
J,B,2,45,2,3274,Chert,Grey,0.02,4.78,Flake,0,,Hertz,,,3.68,Single,,Yes,3,1,,Single,,Yes,3,1,No,,,,,,,,,,,,Feather,,,,,5.01,0.54,0.89,23.9478,0.954091816
J,B,2,45,2,3275,Chert,Brown,0.35,6.9,Flake,0,,Bending,,,10.21,Single,,Yes,6,1,,Single,,Yes,6,1,No,,,,,,,,,,,,Feather,,,,,9.02,3.89,5.19,62.238,0.764966741
J,B,2,45,2,3276,Chert,Grey,1.2,20.24,Flake,0,,Hertz,,,8.01,2-scars,,No,5,2,,2-scars,,No,5,2,No,,,,,,,,,,,,Feather,,,,,14.27,3.85,4.22,288.8248,1.418360196
J,B,2,45,2,3277,Chert,Brown,0.75,11.59,Flake,0,,Hertz,,,,Coll,,No,5,,,Coll,,No,5,,No,,,,,,,,,,,,Feather,,,,,14.09,5.13,,163.3031,0.822569198
J,B,2,45,2,3281,Quartzite,Cream,0.02,5.07,Flake,0,,Hertz,,,,Coll,,No,3,,,Coll,,No,3,,No,,,,,,,,,,,,Feather,,,,,2.51,1.2,,12.7257,2.019920319
J,B,2,45,2,3283,Chert,Brown,0.09,1.89,Flake,0,,Bending,,,6.43,Single,,No,5,1,,Single,,No,5,1,No,,,,,,,,,,,,Feather,,,,,7.68,3.13,2.64,14.5152,0.24609375
J,B,2,45,2,3285,Chert,Grey,0.05,7.26,Flake,0,,Hertz,,,,Focal,,No,3,,,Focal,,No,3,,No,,,,,,,,,,,,Feather,,,,,3.15,2.01,,22.869,2.304761905
J,B,2,45,2,3286,Chert,Brown,0.01,5.59,Flake,0,,Hertz,,,,Focal,,Yes,3,,,Focal,,Yes,3,,No,,,,,,,,,,,,Feather,,,,,3.75,0.71,,20.9625,1.490666667
J,B,2,45,2,3288,Chert,Grey,0.03,4.69,Flake,0,,Hertz,,,2.36,Single,,Yes,5,1,,Single,,Yes,5,1,No,,,,,,,,,,,,Feather,,,,,3.48,1.03,1.02,16.3212,1.347701149
J,B,2,45,2,3289,Chert,Lt Brown,0.05,3.75,Flake,0,,Hertz,Trans,,,Coll,,Yes,5,,,Coll,,Yes,5,,No,,,,,,,,,,,,Hinge,,,,,8.93,1.06,,33.4875,0.419932811
J,B,2,45,2,3290,Chert,Dk Brown,0.02,3.77,Flake,0,,Hertz,,,,Focal,,No,1,,,Focal,,No,1,,No,,,,,,,,,,,,Hinge,,,,,4.33,0.57,,16.3241,0.870669746
J,B,2,45,2,3291,Chert,Brown,0.77,8.45,Flake,0,,Hertz,,,6.6,Single,,No,5,1,,Single,,No,5,1,No,,,,,,,,,,,,Hinge,,,,,12.57,6.92,6.3,106.2165,0.672235481
J,B,2,45,2,3292,Chert,Grey,0.23,8.4,Flake,0,,Hertz,,,4.95,Single,,No,7,1,,Single,,No,7,1,No,,,,,,,,,,,,Feather,,,,,10.3,2.67,1.9,86.52,0.815533981
J,B,2,45,2,3294,Chert,Peach,0.09,6.68,Flake,0,,Hertz,,,5.46,Single,,Yes,7,1,,Single,,Yes,7,1,No,,,,,,,1,,,,,Feather,,,,,6.11,2.23,0.96,40.8148,1.093289689
J,B,2,45,2,3295,Chert,Lt Brown,0.05,5.49,Flake,0,,Hertz,,,,Focal,,Yes,3,,,Focal,,Yes,3,,No,,,,,,,,,,,,Feather,,,,,4.52,1.13,,24.8148,1.21460177
J,B,2,45,2,3296,Chert,Lt Brown,0.02,4.46,Flake,0,Angul,Hertz,,,3.21,Single,,Yes,2,1,,Single,,Yes,2,1,No,,,,,,,,,,,,Feather,,,,,3.28,1.07,0.56,14.6288,1.359756098
J,B,2,45,2,3297,Chert,Brown,0.02,8.6,Flake,0,,Hertz,,,1.68,Single,,No,3,1,,Single,,No,3,1,No,,,,,,,,,,,,Feather,,,,,2.49,1.38,0.79,21.414,3.453815261
J,B,2,45,2,3301,Silcrete,Brown,0.09,7.48,Flake,0,,Hertz,,,8.4,Cort,,Yes,2,0,,Cort,,Yes,2,0,No,,,,,,,1,,,,,Feather,,,,,8.26,1.8,2.03,61.7848,0.905569007
J,B,2,45,2,5241,Chert,Grey,0.15,7.23,Flake,0,,Hertz,,,,Focal,,Yes,3,,,Focal,,Yes,3,,No,,,,,,,,,,,,Feather,,,,,14.46,1.51,,104.5458,0.5
J,B,2,45,2,5242,Silcrete,Grey,0.88,14.01,Flake,30,Angul,Hertz,,,10.26,Single,,No,3,1,,Single,,No,3,1,No,,,,,,,,,,,,Feather,,,,,13.9,4.06,2.88,194.739,1.007913669
J,B,2,45,2,5243,Chert,Grey,0.02,4.59,Flake,0,,Hertz,,,,Focal,,Yes,3,,,Focal,,Yes,3,,No,,,,,,,,,,,,Hinge,,,,,5.85,0.65,,26.8515,0.784615385
J,B,2,45,2,5246,Volcanic,Grey,0.15,5.36,Flake,0,,Hertz,,,7.14,2-scars,,Yes,2,2,,2-scars,,Yes,2,2,No,,,,,,,,,,,,Hinge,,,,,8.18,2.13,2.54,43.8448,0.655256724
J,B,2,45,2,5247,Chert,Peach,0.02,6.16,Flake,0,,Hertz,,,1.82,Single,,Yes,3,1,,Single,,Yes,3,1,No,,,,,,,,,,,,Feather,,,,,2.93,0.44,0.72,18.0488,2.102389078
J,B,2,45,2,9255,Chert,Grey,0.01,3.46,Flake,0,,Bending,,,3.48,Single,,No,2,1,,Single,,No,2,1,No,,,,,,,,,,,,Feather,,,,,4.22,0.54,0.62,14.6012,0.819905213
J,B,2,45,2,9256,Unknown,Cream,0.02,4.49,Flake,0,,Hertz,,,2.89,Single,,No,2,1,,Single,,No,2,1,No,,,,,,,,,1,,,Feather,,,,,3.67,1.15,1.13,16.4783,1.223433243
J,B,2,46,2,3467,Chert,Grey,4.16,18.79,Flake,0,,Hertz,,,19.08,Single,,No,5,1,,Single,,No,5,1,No,,,,,,,,,,,,Feather,,,,,19.84,9.59,8.94,372.7936,0.947076613
J,B,2,46,2,3468,Chert,Grey,0.61,18.28,Flake,0,,Hertz,,,8.97,3-scars,,Yes,5,3,,3-scars,,Yes,5,3,No,,,,,,,,,,,,Feather,,,,,10.25,2.69,3.16,187.37,1.783414634
