Site,Square,Spit,Group,Artno,Material,Colour,Weight,Length,Artclas,Cortex,Cortype,Initiat,Breaks,Noseg,Platwid,Plat,Focal,Overhang,NoDS,NoPS,Rtch,Plat_2,Focal_2,Overhang_2,NoDS_2,NoPS_2,Rtch_2,RetOri,Retype,Retloc,Retlen,Retdep,Portion,Heat,EdgeDam,Weathering,Corerot,RetScNo,Term,Janus,Recycled,Redirect,Usewear?,Width,Thick,Platthic,area,elongation,,,,Site,Square,Spit,Group,Artno,Material,Colour,Weight,Length,Artclas,Cortex,Cortype,Initiat,Breaks,Noseg,Platwid,Plat,Focal,Overhang,NoDS,NoPS,Rtch,Plat_2,Focal_2,Overhang_2,NoDS_2,NoPS_2,Rtch_2,RetOri,Retype,Retloc,Retlen,Retdep,Portion,Heat,EdgeDam,Weathering,Corerot,RetScNo,Term,Janus,Recycled,Redirect,Usewear?
J,B,18,2,1223,Chert,Peach,0.09,8.84,Hshat,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.77,1.46,,68.6868,1.137709138,,,,J,B,18,2,1223,Chert,Peach,0.09,8.84,Hshat,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J,B,18,2,1224,Chert,Red,0.01,4.96,Errail,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.97,0.62,,19.6912,1.249370277,,,,J,B,18,2,1224,Chert,Red,0.01,4.96,Errail,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J,B,18,2,1225,Chert,Brown,0.05,3.95,Errail,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.24,1.36,,32.548,0.479368932,,,,J,B,18,2,1225,Chert,Brown,0.05,3.95,Errail,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J,B,19,2,1226,Chert,Peach,0.34,15.52,Flake,0,,Hertz,,,,Focal,,Yes,5,,,Focal,,Yes,5,,,,,,,,,,,,,,Feather,,,,,12.69,1.68,,196.9488,1.223010244,,,,J,B,19,2,1226,Chert,Peach,0.34,15.52,Flake,0,,Hertz,,,,Focal,,Yes,5,,,Focal,,Yes,5,,,,,,,,,,,,,,Feather,,,,
J,B,19,2,1227,Chert,Brown,0.22,8.4,Flake,0,,Bending,,,7.92,2-scars,,No,5,2,,2-scars,,No,5,2,,,,,,,,,,,,,Hinge,,,,,10.17,1.69,2.23,85.428,0.825958702,,,,J,B,19,2,1227,Chert,Brown,0.22,8.4,Flake,0,,Bending,,,7.92,2-scars,,No,5,2,,2-scars,,No,5,2,,,,,,,,,,,,,Hinge,,,,
J,B,19,2,1228,Chert,Grey,0.17,6.69,Flake,0,,Hertz,,,13.29,Single,,Yes,4,1,,Single,,Yes,4,1,,,,,,,,,,,,,Feather,,,,,8.36,1.66,0.64,55.9284,0.800239234,,,,J,B,19,2,1228,Chert,Grey,0.17,6.69,Flake,0,,Hertz,,,13.29,Single,,Yes,4,1,,Single,,Yes,4,1,,,,,,,,,,,,,Feather,,,,
J,B,19,2,1229,Chert,Brown,0.66,11.03,Flake,10,Angul,Hertz,,,3.66,Single,,Yes,6,1,,Single,,Yes,6,1,,,,,,,,,,,,,Feather,,,,,12.32,6.22,1.34,135.8896,0.895292208,,,,J,B,19,2,1229,Chert,Brown,0.66,11.03,Flake,10,Angul,Hertz,,,3.66,Single,,Yes,6,1,,Single,,Yes,6,1,,,,,,,,,,,,,Feather,,,,
J,B,19,2,1230,Chert,Caramel,0.29,9.96,Flake,30,Angul,Bending,,,7.8,Single,,No,2,1,,Single,,No,2,1,,,,,,,,,,,,,Feather,,,,,10.7,2.52,3.22,106.572,0.930841121,,,,J,B,19,2,1230,Chert,Caramel,0.29,9.96,Flake,30,Angul,Bending,,,7.8,Single,,No,2,1,,Single,,No,2,1,,,,,,,,,,,,,Feather,,,,
J,B,19,2,1231,Chert,Cream,0.5,16.9,Flake,0,,Hertz,,,5.42,Single,,Yes,4,1,,Single,,Yes,4,1,,,,,,,,1,,,,,Feather,,,,,13.63,2.31,1.09,230.347,1.239911959,,,,J,B,19,2,1231,Chert,Cream,0.5,16.9,Flake,0,,Hertz,,,5.42,Single,,Yes,4,1,,Single,,Yes,4,1,,,,,,,,1,,,,,Feather,,,,
J,B,19,2,1232,Chert,Brown,0.3,13.24,Flake-b,0,,Hertz,Trans,,3,Single,,Yes,3,1,,Single,,Yes,3,1,,,,,,,Llat,,,,,,Feather,,,,,6.23,2.47,0.8,82.4852,2.125200642,,,,J,B,19,2,1232,Chert,Brown,0.3,13.24,Flake-b,0,,Hertz,Trans,,3,Single,,Yes,3,1,,Single,,Yes,3,1,,,,,,,Llat,,,,,,Feather,,,,
J,B,19,2,1233,Chert,Brown,0.29,10.44,Flake,0,,Hertz,,,7.33,2-scars,,Yes,4,2,,2-scars,,Yes,4,2,,,,,,,,,,,,,Hinge,,,,,10.86,1.89,2.21,113.3784,0.961325967,,,,J,B,19,2,1233,Chert,Brown,0.29,10.44,Flake,0,,Hertz,,,7.33,2-scars,,Yes,4,2,,2-scars,,Yes,4,2,,,,,,,,,,,,,Hinge,,,,
J,B,19,2,1234,Chert,Peach,0.03,4.33,Flake,0,,Hertz,,,5.38,Single,,Yes,2,1,,Single,,Yes,2,1,,,,,,,,,,,,,Feather,,,,,6.3,0.87,1.14,27.279,0.687301587,,,,J,B,19,2,1234,Chert,Peach,0.03,4.33,Flake,0,,Hertz,,,5.38,Single,,Yes,2,1,,Single,,Yes,2,1,,,,,,,,,,,,,Feather,,,,
J,B,19,2,1235,Chert,Pink,0.08,9.85,Flake,0,,Hertz,,,5.09,Single,,Yes,4,1,,Single,,Yes,4,1,,,,,,,,,1,,,,Feather,,,,,6.32,1.23,0.91,62.252,1.558544304,,,,J,B,19,2,1235,Chert,Pink,0.08,9.85,Flake,0,,Hertz,,,5.09,Single,,Yes,4,1,,Single,,Yes,4,1,,,,,,,,,1,,,,Feather,,,,
J,B,19,2,1236,Chert,Brown,0.06,6.67,Flake,0,,Hertz,,,4.48,Single,,Yes,2,1,,Single,,Yes,2,1,,,,,,,,,,,,,Feather,,,,,6.74,1.62,1.42,44.9558,0.989614243,,,,J,B,19,2,1236,Chert,Brown,0.06,6.67,Flake,0,,Hertz,,,4.48,Single,,Yes,2,1,,Single,,Yes,2,1,,,,,,,,,,,,,Feather,,,,
J,B,19,2,1237,Chert,Grey,0.55,7.82,Flake,0,,Hertz,,,,Focal,,Yes,5,,,Focal,,Yes,5,,,,,,,,,,,,,,Feather,,,,,16.88,6.22,,132.0016,0.463270142,,,,J,B,19,2,1237,Chert,Grey,0.55,7.82,Flake,0,,Hertz,,,,Focal,,Yes,5,,,Focal,,Yes,5,,,,,,,,,,,,,,Feather,,,,
J,B,19,2,1238,Chert,Brown,0.15,8.6,Flake,0,,Hertz,,,5.53,Single,,No,4,1,,Single,,No,4,1,,,,,,,,,,,,,Hinge,,,,,11.61,1.43,1.66,99.846,0.740740741,,,,J,B,19,2,1238,Chert,Brown,0.15,8.6,Flake,0,,Hertz,,,5.53,Single,,No,4,1,,Single,,No,4,1,,,,,,,,,,,,,Hinge,,,,
J,B,19,2,1239,Chert,Grey,0.29,5.44,Flake,0,,Hertz,,,7.01,Single,,Yes,5,1,,Single,,Yes,5,1,,,,,,,,,,,,,Feather,,,,,15.74,3.65,1.67,85.6256,0.345616264,,,,J,B,19,2,1239,Chert,Grey,0.29,5.44,Flake,0,,Hertz,,,7.01,Single,,Yes,5,1,,Single,,Yes,5,1,,,,,,,,,,,,,Feather,,,,
J,B,19,2,1240,Chert,Grey,0.08,7.02,Flake,0,,Hertz,,,6.75,2-scars,,Yes,1,2,,2-scars,,Yes,1,2,,,,,,,,,,,,,Hinge,,,,,12.31,0.82,1.25,86.4162,0.570268075,,,,J,B,19,2,1240,Chert,Grey,0.08,7.02,Flake,0,,Hertz,,,6.75,2-scars,,Yes,1,2,,2-scars,,Yes,1,2,,,,,,,,,,,,,Hinge,,,,
J,B,19,2,1241,Chert,Pink,0.05,7.74,Flake,0,Angul,Hertz,,,3.23,Single,,Yes,4,1,,Single,,Yes,4,1,,,,,,,,,,,,,Feather,,,,,5.84,1.28,1.38,45.2016,1.325342466,,,,J,B,19,2,1241,Chert,Pink,0.05,7.74,Flake,0,Angul,Hertz,,,3.23,Single,,Yes,4,1,,Single,,Yes,4,1,,,,,,,,,,,,,Feather,,,,
J,B,19,2,1242,Chert,Brown,0.6,8.52,Flake,0,,Hertz,,,,Focal,,Yes,4,,,Focal,,Yes,4,,,,,,,,,,,,,,Hinge,,,,,7.03,1.17,,59.8956,1.211948791,,,,J,B,19,2,1242,Chert,Brown,0.6,8.52,Flake,0,,Hertz,,,,Focal,,Yes,4,,,Focal,,Yes,4,,,,,,,,,,,,,,Hinge,,,,
J,B,19,2,1243,Chert,Dk Grey,0.39,12.31,Flake,0,,Hertz,,,5.09,Single,,Yes,11,1,,Single,,Yes,11,1,,,,,,,,,,,,,Feather,,,,,10.72,2.11,1.92,131.9632,1.148320896,,,,J,B,19,2,1243,Chert,Dk Grey,0.39,12.31,Flake,0,,Hertz,,,5.09,Single,,Yes,11,1,,Single,,Yes,11,1,,,,,,,,,,,,,Feather,,,,
J,B,19,2,1244,Chert,Grey,0.12,4.48,Flake,0,,Bending,,,10.26,2-scars,,No,3,2,,2-scars,,No,3,2,,,,,,,,,,,,,Feather,,,,,6.9,2.69,2.84,30.912,0.649275362,,,,J,B,19,2,1244,Chert,Grey,0.12,4.48,Flake,0,,Bending,,,10.26,2-scars,,No,3,2,,2-scars,,No,3,2,,,,,,,,,,,,,Feather,,,,
J,B,19,2,1245,Silcrete,Brown,0.81,6.86,Flake,70,Round,Bending,,,8.47,Single,,No,1,1,,Single,,No,1,1,,,,,,,,,,,,,Feather,,,,,11.95,7.24,4.4,81.977,0.574058577,,,,J,B,19,2,1245,Silcrete,Brown,0.81,6.86,Flake,70,Round,Bending,,,8.47,Single,,No,1,1,,Single,,No,1,1,,,,,,,,,,,,,Feather,,,,
J,B,19,2,1246,Chert,Brown,0.13,11.17,Flake,0,,Hertz,,,,Focal,,Yes,4,,,Focal,,Yes,4,,,,,,,,,,,,,,Feather,,,,,5.06,1.86,,56.5202,2.207509881,,,,J,B,19,2,1246,Chert,Brown,0.13,11.17,Flake,0,,Hertz,,,,Focal,,Yes,4,,,Focal,,Yes,4,,,,,,,,,,,,,,Feather,,,,
J,B,19,2,1247,Chert,Lt Brown,0.01,3.01,Flake,0,,Hertz,,,,Focal,,Yes,2,,,Focal,,Yes,2,,,,,,,,,,,,,,Feather,,,,,5.41,0.32,,16.2841,0.556377079,,,,J,B,19,2,1247,Chert,Lt Brown,0.01,3.01,Flake,0,,Hertz,,,,Focal,,Yes,2,,,Focal,,Yes,2,,,,,,,,,,,,,,Feather,,,,
J,B,19,2,1248,Chert,Pink,0.15,9.65,Flake-b,0,,Hertz,Rmarg,,,,,Yes,2,,,,,Yes,2,,,,,,,,,1,,,,,Hinge,,,,,7.82,1.95,,75.463,1.234015345,,,,J,B,19,2,1248,Chert,Pink,0.15,9.65,Flake-b,0,,Hertz,Rmarg,,,,,Yes,2,,,,,Yes,2,,,,,,,,,1,,,,,Hinge,,,,
J,B,19,2,1249,Chert,Brown,0.01,5.09,Flake,0,Round,Hertz,,,,Focal,,Yes,4,,,Focal,,Yes,4,,,,,,,,,,,,,,Feather,,,,,3.2,0.52,,16.288,1.590625,,,,J,B,19,2,1249,Chert,Brown,0.01,5.09,Flake,0,Round,Hertz,,,,Focal,,Yes,4,,,Focal,,Yes,4,,,,,,,,,,,,,,Feather,,,,
J,B,19,2,1250,Chert,Yellow,0.01,6.39,Flake,0,,Hertz,,,,Focal,,Yes,1,,,Focal,,Yes,1,,,,,,,,,,,,,,Feather,,,,,4.85,0.58,,30.9915,1.317525773,,,,J,B,19,2,1250,Chert,Yellow,0.01,6.39,Flake,0,,Hertz,,,,Focal,,Yes,1,,,Focal,,Yes,1,,,,,,,,,,,,,,Feather,,,,
J,B,19,2,1251,Quartz,Grey,0.04,6.53,Flake,0,,Hertz,,,,Focal,,Yes,3,,,Focal,,Yes,3,,,,,,,,,,,,,,Feather,,,,,4.55,1.31,,29.7115,1.435164835,,,,J,B,19,2,1251,Quartz,Grey,0.04,6.53,Flake,0,,Hertz,,,,Focal,,Yes,3,,,Focal,,Yes,3,,,,,,,,,,,,,,Feather,,,,
J,B,19,2,1252,Chert,Grey,0.21,6.83,Flake-b,0,,,Trans,,,,,,2,,,,,,2,,,,,,,,Dist,,,,,,Feather,,,,,10.16,2.34,,69.3928,0.672244094,,,,J,B,19,2,1252,Chert,Grey,0.21,6.83,Flake-b,0,,,Trans,,,,,,2,,,,,,2,,,,,,,,Dist,,,,,,Feather,,,,
J,B,19,2,1253,Chert,Brown,0,4.37,Flake,0,,Hertz,,,,Focal,,Yes,2,,,Focal,,Yes,2,,,,,,,,,,1,,,,Hinge,,,,,4.86,0.78,,21.2382,0.899176955,,,,J,B,19,2,1253,Chert,Brown,0,4.37,Flake,0,,Hertz,,,,Focal,,Yes,2,,,Focal,,Yes,2,,,,,,,,,,1,,,,Hinge,,,,
J,B,19,2,1254,Chert,Brown,0.07,6.04,Flake-b,0,,,Trans,,,,,,3,,,,,,3,,,,,,,,Dist,,,,,,Feather,,,,,8.61,1.37,,52.0044,0.701509872,,,,J,B,19,2,1254,Chert,Brown,0.07,6.04,Flake-b,0,,,Trans,,,,,,3,,,,,,3,,,,,,,,Dist,,,,,,Feather,,,,
J,B,19,2,1255,Chert,Grey,0.05,7.69,Flake,0,,Hertz,,,,Focal,,No,3,,,Focal,,No,3,,,,,,,,,,,,,,Feather,,,,,3.09,1.57,,23.7621,2.488673139,,,,J,B,19,2,1255,Chert,Grey,0.05,7.69,Flake,0,,Hertz,,,,Focal,,No,3,,,Focal,,No,3,,,,,,,,,,,,,,Feather,,,,
J,B,19,2,1256,Chert,Brown,0.01,3.38,Flake,0,,Hertz,,,,Focal,,Yes,3,,,Focal,,Yes,3,,,,,,,,,,,,,,Hinge,,,,,3.56,1.04,,12.0328,0.949438202,,,,J,B,19,2,1256,Chert,Brown,0.01,3.38,Flake,0,,Hertz,,,,Focal,,Yes,3,,,Focal,,Yes,3,,,,,,,,,,,,,,Hinge,,,,
J,B,19,2,1257,Chert,Grey,0.1,9.67,Flake,0,,Hertz,,,3.54,Single,,No,3,1,,Single,,No,3,1,,,,,,,,,,,,,Feather,,,,,4.07,2.34,3.97,39.3569,2.375921376,,,,J,B,19,2,1257,Chert,Grey,0.1,9.67,Flake,0,,Hertz,,,3.54,Single,,No,3,1,,Single,,No,3,1,,,,,,,,,,,,,Feather,,,,
J,B,19,2,1258,Chert,Grey,0.1,3.29,Flake-b,90,Angul,Bending,Trans,,9.5,Single,,No,0,1,,Single,,No,0,1,,,,,,,Prox,,,,,,,,,,,12.18,1.61,1.6,40.0722,0.270114943,,,,J,B,19,2,1258,Chert,Grey,0.1,3.29,Flake-b,90,Angul,Bending,Trans,,9.5,Single,,No,0,1,,Single,,No,0,1,,,,,,,Prox,,,,,,,,,,
J,B,19,2,1259,Chert,Brown,0.02,5.23,Flake-b,0,,,Trans,,,,,,2,,,,,,2,,,,,,,,Dist,,,,,,Hinge,,,,,2.56,1.68,,13.3888,2.04296875,,,,J,B,19,2,1259,Chert,Brown,0.02,5.23,Flake-b,0,,,Trans,,,,,,2,,,,,,2,,,,,,,,Dist,,,,,,Hinge,,,,
J,B,19,2,1260,Chert,Brown,0.02,7.43,Flake-b,0,,Hertz,Long,,3.62,Single,,Yes,5,1,,Single,,Yes,5,1,,,,,,,Llat,,,,,,Feather,,,,,4.59,0.82,0.8,34.1037,1.618736383,,,,J,B,19,2,1260,Chert,Brown,0.02,7.43,Flake-b,0,,Hertz,Long,,3.62,Single,,Yes,5,1,,Single,,Yes,5,1,,,,,,,Llat,,,,,,Feather,,,,
J,B,19,2,1261,Chert,Brown,0.02,7.63,Flake,0,,Hertz,,,,Focal,,No,3,,,Focal,,No,3,,,,,,,,,,,,,,Feather,,,,,2.67,0.98,,20.3721,2.857677903,,,,J,B,19,2,1261,Chert,Brown,0.02,7.63,Flake,0,,Hertz,,,,Focal,,No,3,,,Focal,,No,3,,,,,,,,,,,,,,Feather,,,,
J,B,19,2,1262,Chert,Yellow,0.04,4.6,Flake,0,,Bending,,,4.88,Single,,Yes,3,1,,Single,,Yes,3,1,,,,,,,,,,,,,Feather,,,,,3.36,2.26,2.78,15.456,1.369047619,,,,J,B,19,2,1262,Chert,Yellow,0.04,4.6,Flake,0,,Bending,,,4.88,Single,,Yes,3,1,,Single,,Yes,3,1,,,,,,,,,,,,,Feather,,,,
J,B,19,2,1263,Volcanic,Brown,0.05,4.33,Flake,0,,Hertz,,,,Partcoll,,Yes,3,,,Partcoll,,Yes,3,,,,,,,,,,,,,,Step,,,,,6.16,2.01,,26.6728,0.702922078,,,,J,B,19,2,1263,Volcanic,Brown,0.05,4.33,Flake,0,,Hertz,,,,Partcoll,,Yes,3,,,Partcoll,,Yes,3,,,,,,,,,,,,,,Step,,,,
J,B,19,2,1264,Chert,Dk Brown,0.03,6.28,Flake,0,,Hertz,,,3.7,2-scars,,Yes,3,2,,2-scars,,Yes,3,2,,,,,,,,1,,,,,Feather,,,,,4.8,0.84,0.95,30.144,1.308333333,,,,J,B,19,2,1264,Chert,Dk Brown,0.03,6.28,Flake,0,,Hertz,,,3.7,2-scars,,Yes,3,2,,2-scars,,Yes,3,2,,,,,,,,1,,,,,Feather,,,,
J,B,19,2,1265,Chert,Brown,0.06,3.42,Flake-b,0,,Hertz,Trans,,4.97,Single,,No,2,1,,Single,,No,2,1,,,,,,,Prox,,,,,,,,,,,6.67,2.46,1.98,22.8114,0.512743628,,,,J,B,19,2,1265,Chert,Brown,0.06,3.42,Flake-b,0,,Hertz,Trans,,4.97,Single,,No,2,1,,Single,,No,2,1,,,,,,,Prox,,,,,,,,,,
J,B,19,2,1266,Chert,Brown,0.04,5.33,Flake-b,0,,,Lmarg,,,,,Yes,4,,,,,Yes,4,,,,,,,,Dist,,,,,,Feather,,,,,4.87,0.83,,25.9571,1.094455852,,,,J,B,19,2,1266,Chert,Brown,0.04,5.33,Flake-b,0,,,Lmarg,,,,,Yes,4,,,,,Yes,4,,,,,,,,Dist,,,,,,Feather,,,,
J,B,19,2,1267,Chert,Lt Brown,0.13,7.05,Flake,30,Angul,Bending,,,4.31,Single,,Yes,5,1,,Single,,Yes,5,1,,,,,,,,1,,,,,Feather,,,,,7.29,2.14,1.91,51.3945,0.967078189,,,,J,B,19,2,1267,Chert,Lt Brown,0.13,7.05,Flake,30,Angul,Bending,,,4.31,Single,,Yes,5,1,,Single,,Yes,5,1,,,,,,,,1,,,,,Feather,,,,
J,B,19,2,1268,Chert,Grey,0.01,4.38,Flake-b,0,,Hertz,Long,,,Partcoll,,No,2,,,Partcoll,,No,2,,,,,,,,Rlat,,,,,,Feather,,,,,3.33,1.25,,14.5854,1.315315315,,,,J,B,19,2,1268,Chert,Grey,0.01,4.38,Flake-b,0,,Hertz,Long,,,Partcoll,,No,2,,,Partcoll,,No,2,,,,,,,,Rlat,,,,,,Feather,,,,
J,B,19,2,1269,Chert,Red,0.01,5.44,Flake-b,0,,Hertz,Long,,,,,Yes,2,,,,,Yes,2,,,,,,,,Rlat,,,,,,Feather,,,,,2.66,0.49,,14.4704,2.045112782,,,,J,B,19,2,1269,Chert,Red,0.01,5.44,Flake-b,0,,Hertz,Long,,,,,Yes,2,,,,,Yes,2,,,,,,,,Rlat,,,,,,Feather,,,,
J,B,19,2,1270,Chert,Dk Grey,0.32,9.6,Flake-b,0,,Hertz,Long,,6.51,Single,,Yes,6,1,,Single,,Yes,6,1,,,,,,,Llat,,,,,,Feather,,,,,7.74,2.59,3.38,74.304,1.240310078,,,,J,B,19,2,1270,Chert,Dk Grey,0.32,9.6,Flake-b,0,,Hertz,Long,,6.51,Single,,Yes,6,1,,Single,,Yes,6,1,,,,,,,Llat,,,,,,Feather,,,,
J,B,19,2,1271,Chert,Dk Grey,3.43,18.16,Flake,0,,Hertz,,,13.81,Single,,Yes,4,1,,Single,,Yes,4,1,,,,,,,,,,,,,Step,,,,,23.04,6.7,1.5,418.4064,0.788194444,,,,J,B,19,2,1271,Chert,Dk Grey,3.43,18.16,Flake,0,,Hertz,,,13.81,Single,,Yes,4,1,,Single,,Yes,4,1,,,,,,,,,,,,,Step,,,,
J,B,19,2,1272,Chert,Brown,1.57,20.25,Flake,0,,Hertz,,,13.58,3-scars,,No,5,3,,3-scars,,No,5,3,,,,,,,,,,,,,Feather,,,,,15.15,4.23,7.06,306.7875,1.336633663,,,,J,B,19,2,1272,Chert,Brown,1.57,20.25,Flake,0,,Hertz,,,13.58,3-scars,,No,5,3,,3-scars,,No,5,3,,,,,,,,,,,,,Feather,,,,
J,B,19,2,1273,Chert,Brown,2.31,19.11,Flake,30,Angul,Hertz,,,9.4,Single,,Yes,4,1,,Single,,Yes,4,1,,,,,,,,,,,,,Feather,,,,,14.18,8.32,5.74,270.9798,1.347672779,,,,J,B,19,2,1273,Chert,Brown,2.31,19.11,Flake,30,Angul,Hertz,,,9.4,Single,,Yes,4,1,,Single,,Yes,4,1,,,,,,,,,,,,,Feather,,,,
J,B,19,2,1274,Chert,Dk Brown,1.18,14.91,Flake,0,,Hertz,,,16.27,2-scars,,Yes,7,2,,2-scars,,Yes,7,2,,,,,,,,,,,,,Feather,,,,,18.82,3.52,3.85,280.6062,0.792242295,,,,J,B,19,2,1274,Chert,Dk Brown,1.18,14.91,Flake,0,,Hertz,,,16.27,2-scars,,Yes,7,2,,2-scars,,Yes,7,2,,,,,,,,,,,,,Feather,,,,
J,B,19,2,1275,Chert,Cream,1.04,26.02,Flake,0,,Hertz,,,5.27,2-scars,,Yes,5,2,,2-scars,,Yes,5,2,,,,,,,,,,,,,Feather,,,,,11.77,2.09,3.4,306.2554,2.210705183,,,,J,B,19,2,1275,Chert,Cream,1.04,26.02,Flake,0,,Hertz,,,5.27,2-scars,,Yes,5,2,,2-scars,,Yes,5,2,,,,,,,,,,,,,Feather,,,,
J,B,19,2,1276,Chert,Dk Grey,4.05,26.97,Core,0,,,,,,,,,11,,,,,,11,,,,,,,,,,,,4,,,,,,,12.75,8.68,,343.8675,2.115294118,,,,J,B,19,2,1276,Chert,Dk Grey,4.05,26.97,Core,0,,,,,,,,,11,,,,,,11,,,,,,,,,,,,4,,,,,,
J,B,19,2,1277,Chert,Cream,2.01,21.78,Flake,0,,Hertz,,,14.21,2-scars,,Yes,9,2,,2-scars,,Yes,9,2,,,,,,,,,,,,,Feather,,,,,18.75,3.93,5.85,408.375,1.1616,,,,J,B,19,2,1277,Chert,Cream,2.01,21.78,Flake,0,,Hertz,,,14.21,2-scars,,Yes,9,2,,2-scars,,Yes,9,2,,,,,,,,,,,,,Feather,,,,
J,B,19,2,1278,Chert,Cream,3.14,22.78,RetF,30,Angul,Hertz,,1,13.02,2-scars,,No,4,2,Yes,2-scars,,No,4,2,Yes,V-D,Percus,Llat,,,,,,,,1,Step,,,,,20.13,5.72,2.21,458.5614,1.131644312,,,,J,B,19,2,1278,Chert,Cream,3.14,22.78,RetF,30,Angul,Hertz,,1,13.02,2-scars,,No,4,2,Yes,2-scars,,No,4,2,Yes,V-D,Percus,Llat,,,,,,,,1,Step,,,,
J,B,19,2,1279,Chert,Grey,0.26,14.09,Flake,0,,Hertz,,,,Focal,,Yes,6,,,Focal,,Yes,6,,,,,,,,,,,,,,Feather,,,,,13.09,1.41,,184.4381,1.076394194,,,,J,B,19,2,1279,Chert,Grey,0.26,14.09,Flake,0,,Hertz,,,,Focal,,Yes,6,,,Focal,,Yes,6,,,,,,,,,,,,,,Feather,,,,
J,B,19,2,1280,Volcanic,Dk Grey,1.08,18.08,Flake,20,Angul,Hertz,,,10.77,Cort,,Yes,4,0,,Cort,,Yes,4,0,,,,,,,,,,,,,Feather,,,,,12.24,5.36,6.53,221.2992,1.477124183,,,,J,B,19,2,1280,Volcanic,Dk Grey,1.08,18.08,Flake,20,Angul,Hertz,,,10.77,Cort,,Yes,4,0,,Cort,,Yes,4,0,,,,,,,,,,,,,Feather,,,,
J,B,19,2,1281,Chert,Brown,0.56,17.78,Flake,0,,Hertz,,,8.61,2-scars,,Yes,4,2,,2-scars,,Yes,4,2,,,,,,,,,,,,,Feather,,,,,8.09,1.99,2.37,143.8402,2.197775031,,,,J,B,19,2,1281,Chert,Brown,0.56,17.78,Flake,0,,Hertz,,,8.61,2-scars,,Yes,4,2,,2-scars,,Yes,4,2,,,,,,,,,,,,,Feather,,,,
J,B,19,2,1282,Chert,Dk Grey,1.22,21.72,Flake,0,,Hertz,,,,Focal,,Yes,4,,,Focal,,Yes,4,,,,,,,,,,,,,,Feather,,,,,10.26,4.07,,222.8472,2.116959064,,,,J,B,19,2,1282,Chert,Dk Grey,1.22,21.72,Flake,0,,Hertz,,,,Focal,,Yes,4,,,Focal,,Yes,4,,,,,,,,,,,,,,Feather,,,,
J,B,19,2,1283,Silcrete,Grey,1.01,17.7,Flake,5,Angul,Hertz,,,11.01,Cort,,Yes,5,0,,Cort,,Yes,5,0,,,,,,,,,,,,,Feather,,,,,14.27,3.66,3.16,252.579,1.240364401,,,,J,B,19,2,1283,Silcrete,Grey,1.01,17.7,Flake,5,Angul,Hertz,,,11.01,Cort,,Yes,5,0,,Cort,,Yes,5,0,,,,,,,,,,,,,Feather,,,,
J,B,19,2,1284,Chert,Grey,1.03,17.22,Flake,0,,Hertz,,,12.11,2-scars,,Yes,6,2,,2-scars,,Yes,6,2,,,,,,,,,,,,,Feather,,,,,15.05,3.85,2.84,259.161,1.144186047,,,,J,B,19,2,1284,Chert,Grey,1.03,17.22,Flake,0,,Hertz,,,12.11,2-scars,,Yes,6,2,,2-scars,,Yes,6,2,,,,,,,,,,,,,Feather,,,,
J,B,19,2,1285,Chert,Brown,0.87,12.89,RetF-b,0,,Hertz,Long,3,,Retouched,,Yes,1,,Yes,Retouched,,Yes,1,,Yes,D-V,Percus,Llat,,,Llat,1,,,,4,Hinge,,,,,17.64,3.57,,227.3796,0.730725624,,,,J,B,19,2,1285,Chert,Brown,0.87,12.89,RetF-b,0,,Hertz,Long,3,,Retouched,,Yes,1,,Yes,Retouched,,Yes,1,,Yes,D-V,Percus,Llat,,,Llat,1,,,,4,Hinge,,,,
J,B,19,2,1286,Chert,Grey,0.33,14.1,Flake,0,,Hertz,,,2.38,Single,,No,2,1,,Single,,No,2,1,,,,,,,,,,,,,Hinge,,,,,9.93,2.06,0.95,140.013,1.419939577,,,,J,B,19,2,1286,Chert,Grey,0.33,14.1,Flake,0,,Hertz,,,2.38,Single,,No,2,1,,Single,,No,2,1,,,,,,,,,,,,,Hinge,,,,
J,B,19,2,1287,Volcanic,Dk Brown,0.38,10.13,Flake-b,20,Round,Bending,Trans,,9.7,Cort,,No,2,0,,Cort,,No,2,0,,,,,,,Prox,,,,,,,,,,,9.11,3.92,5.05,92.2843,1.111964874,,,,J,B,19,2,1287,Volcanic,Dk Brown,0.38,10.13,Flake-b,20,Round,Bending,Trans,,9.7,Cort,,No,2,0,,Cort,,No,2,0,,,,,,,Prox,,,,,,,,,,
J,B,19,2,1288,Chert,Grey,0.31,9.3,Flake,0,,Hertz,,,4.17,Single,,Yes,5,1,,Single,,Yes,5,1,,,,,,,,,,,,,Feather,,,,,16.23,2.01,0.49,150.939,0.573012939,,,,J,B,19,2,1288,Chert,Grey,0.31,9.3,Flake,0,,Hertz,,,4.17,Single,,Yes,5,1,,Single,,Yes,5,1,,,,,,,,,,,,,Feather,,,,
